item_id,current_queue_index,reasons,verdict,displacement_m,n_candidates_in_range,n_marks_sharing_partner,marked_at
promoted_phantom:99,820,rule_consistency,same_as_neighbour,11.607327551444312,,,2026-08-05T04:50:32.437801+00:00
promoted_phantom:102,821,rule_consistency+partner_ambiguity,same_as_neighbour,23.58929109629769,2.0,,2026-08-05T04:50:49.539806+00:00
promoted_phantom:107,822,rule_consistency,same_as_neighbour,29.18259569147472,,,2026-08-05T04:51:14.805053+00:00
promoted_phantom:108,823,rule_consistency+partner_ambiguity,same_as_neighbour,33.4041210255083,2.0,,2026-08-05T04:51:18.845065+00:00
promoted_phantom:112,824,rule_consistency,same_as_neighbour,58.70116428632728,,,2026-08-05T04:51:36.652863+00:00
promoted_phantom:115,825,rule_consistency+partner_ambiguity,same_as_neighbour,44.8449112062582,2.0,,2026-08-05T05:39:49.175031+00:00
promoted_phantom:116,826,rule_consistency,same_as_neighbour,28.03772730452552,,,2026-08-05T05:39:52.477257+00:00
promoted_phantom:120,827,rule_consistency,distinct,6.714801333832508,,,2026-08-05T05:40:18.048083+00:00
promoted_phantom:122,828,rule_consistency,same_as_neighbour,64.23592876525133,,,2026-08-05T05:40:33.318588+00:00
promoted_phantom:129,829,rule_consistency,same_as_neighbour,80.09669875671227,,,2026-08-05T05:41:28.213682+00:00
promoted_phantom:142,831,partner_ambiguity,same_as_neighbour,82.72847534723321,3.0,,2026-08-05T05:43:32.048147+00:00
promoted_phantom:152,833,partner_ambiguity,same_as_neighbour,17.749062791371315,2.0,,2026-08-05T05:44:55.825020+00:00
promoted_phantom:167,837,partner_ambiguity,same_as_neighbour,90.30683285529304,2.0,,2026-08-05T05:49:41.448990+00:00
promoted_phantom:6,1197,rule_consistency,same_as_neighbour,42.44788339116768,,,2026-08-05T03:57:01.720331+00:00
promoted_phantom:17,1198,rule_consistency,same_as_neighbour,40.72298149105308,,,2026-08-05T04:03:20.898481+00:00
promoted_phantom:109,1199,rule_consistency,same_as_neighbour,43.17673031080307,,,2026-08-05T04:51:22.704318+00:00
promoted_phantom:18,1239,rule_consistency,same_as_neighbour,19.10046699677541,,,2026-08-05T04:03:24.893493+00:00
promoted_phantom:31,1240,rule_consistency,same_as_neighbour,47.59738495555855,,,2026-08-05T04:05:11.383562+00:00
promoted_phantom:7,1263,rule_consistency,same_as_neighbour,0.9315033130616794,,,2026-08-05T04:00:53.250714+00:00
promoted_phantom:10,1264,rule_consistency,same_as_neighbour,8.829471718873007,,,2026-08-05T04:02:08.650093+00:00
corrected_student:4744,1289,w7r2_provenance_breach,,,,,
promoted_phantom:55,1290,rule_consistency+partner_ambiguity,same_as_neighbour,3.4564263876742274,2.0,,2026-08-05T04:43:17.498294+00:00
promoted_phantom:100,1291,rule_consistency,same_as_neighbour,0.733835524096643,,,2026-08-05T04:50:37.280373+00:00
promoted_phantom:113,1292,rule_consistency,same_as_neighbour,1.3643109833811378,,,2026-08-05T04:51:40.167354+00:00
promoted_phantom:114,1293,rule_consistency,same_as_neighbour,0.5930947609227474,,,2026-08-05T05:39:43.426115+00:00
promoted_phantom:124,1294,rule_consistency,same_as_neighbour,7.701986056027948,,,2026-08-05T05:40:45.371364+00:00
promoted_phantom:125,1295,rule_consistency,same_as_neighbour,2.1660010555503297,,,2026-08-05T05:40:51.090596+00:00
promoted_phantom:148,1297,partner_ambiguity,same_as_neighbour,36.60278533029495,2.0,,2026-08-05T05:44:29.617635+00:00
promoted_phantom:110,1308,rule_consistency,same_as_neighbour,7.147693277982317,,,2026-08-05T04:51:26.130314+00:00
corrected_student:4745,1313,w7r2_provenance_breach,,,,,
promoted_phantom:72,1314,rule_consistency,same_as_neighbour,11.102800564863738,,,2026-08-05T04:45:47.476003+00:00
promoted_phantom:126,1315,rule_consistency,same_as_neighbour,15.50545654456774,,,2026-08-05T05:40:53.992500+00:00
